Date,max_temp,min-temp,grass_temp,max_humid,min_humid,rainfall,sunshine,UV,
﻿2001-03-28,23.0,19.5,17.5,89,66,TRACE,5.1,3.9,
﻿2001-03-29,22.0,17.1,15.1,82,56,0.6,7.6,4.3,
﻿2001-03-30,22.7,18.4,15.9,84,65,0,9.2,4.4,
﻿2001-03-31,24.2,20.0,17.9,87,72,TRACE,4.6,3.1,
﻿2001-04-01,22.1,19.6,18.8,87,77,TRACE,0.6,1.7,
﻿2001-04-02,24.0,20.0,18.7,89,75,TRACE,4.5,2.9,
﻿2001-04-03,26.8,21.4,19.3,93,66,0,6.9,3.6,
﻿2001-04-04,24.2,18.8,19.8,97,87,41.3,0,0.4,
﻿2001-04-05,21.4,18.5,17.9,97,81,17.9,0.3,1.8,
﻿2001-04-06,21.0,19.5,19.5,96,88,5.0,0,0.5,
﻿2001-04-07,22.3,19.7,18.8,95,88,0.2,0,1.3,
﻿2001-04-08,26.4,21.0,19.9,97,84,0.1,0.1,0.6,
﻿2001-04-09,25.2,21.4,22.7,98,89,46.6,0,0.8,
﻿2001-04-10,21.8,21.0,19.9,96,82,0.3,0,1.2,
﻿2001-04-11,21.1,15.6,17.9,98,66,4.2,0.2,0.6,
﻿2001-04-12,21.1,15.0,13.9,79,48,0,8.1,4.1,
﻿2001-04-13,20.5,18.7,16.0,82,69,TRACE,0.1,1.0,
﻿2001-04-14,23.0,19.7,17.6,84,62,TRACE,0.7,1.6,
﻿2001-04-15,24.2,20.7,18.5,87,58,0,7.7,4.6,
﻿2001-04-16,25.8,20.7,19.1,90,70,0,6.2,4.0,
﻿2001-04-17,26.8,22.1,20.2,92,71,0,2.2,2.6,
﻿2001-04-18,25.1,21.9,21.9,95,87,5.4,0.8,1.4,
﻿2001-04-19,24.4,21.7,21.1,97,91,2.3,0.2,1.3,
﻿2001-04-20,28.6,24.1,22.7,95,76,TRACE,4.9,2.4,
﻿2001-04-21,27.6,23.1,24.4,92,80,1.2,0.1,0.7,
﻿2001-04-22,23.3,19.9,21.5,94,85,3.6,0,1.0,
﻿2001-04-23,22.4,19.5,18.8,94,85,1.4,0.4,2.0,
﻿2001-04-24,26.8,21.3,20.8,94,78,TRACE,1.8,3.1,
﻿2001-04-25,22.9,20.2,21.4,96,83,3.2,0,0.5,
﻿2001-04-26,24.2,20.1,19.3,94,73,TRACE,7.9,4.3,
﻿2001-04-27,24.9,21.0,19.4,88,70,0,6.6,4.4,
﻿2001-04-28,26.2,22.8,22.0,94,85,TRACE,3.5,3.8,
﻿2001-04-29,30.0,24.3,23.2,96,76,0.3,6.3,4.4,
﻿2001-04-30,31.8,25.8,24.1,93,62,0,8.9,5.0,
﻿2001-05-01,27.1,24.0,23.6,92,74,0.8,1.3,2.6,
﻿2001-05-02,26.7,23.6,22.7,91,80,TRACE,0.1,1.5,
﻿2001-05-03,24.9,23.4,22.5,96,83,3.2,0,1.8,
﻿2001-05-04,26.4,23.3,22.0,91,79,0.1,1.5,3.5,
﻿2001-05-05,30.5,24.3,22.9,93,65,TRACE,8.8,4.3,
﻿2001-05-06,31.0,26.0,24.4,91,66,0,9.8,5.7,
﻿2001-05-07,31.0,27.7,25.9,83,72,0,8.0,5.1,
﻿2001-05-08,32.2,27.4,25.9,92,68,5.2,6.0,4.2,
﻿2001-05-09,30.3,23.4,24.4,96,76,30.4,3.0,1.9,
﻿2001-05-10,26.9,23.5,22.3,87,69,TRACE,1.4,2.5,
﻿2001-05-11,26.6,22.9,21.5,92,70,0.2,2.6,2.0,
﻿2001-05-12,29.6,23.4,21.6,84,60,0,7.4,3.8,
﻿2001-05-13,29.2,23.9,22.0,85,65,0,9.6,4.7,
﻿2001-05-14,30.0,25.4,23.4,84,62,0,7.1,3.8,
﻿2001-05-15,28.5,25.3,23.9,87,73,0.1,3.3,4.2,
﻿2001-05-16,27.8,25.0,23.3,85,71,1.2,0.9,3.2,
﻿2001-05-17,27.5,24.9,23.6,92,83,0.5,0.4,1.8,
﻿2001-05-18,28.0,25.3,24.6,92,80,22.8,0.1,1.4,
﻿2001-05-19,27.9,25.5,24.3,94,83,1.8,0.1,2.1,
﻿2001-05-20,31.9,26.2,24.7,92,67,TRACE,8.3,5.9,
﻿2001-05-21,31.7,23.9,25.1,97,69,27.6,3.3,4.3,
﻿2001-05-22,28.9,24.8,22.9,96,78,14.6,1.0,2.6,
﻿2001-05-23,28.6,26.3,24.9,93,79,0,4.8,3.3,
﻿2001-05-24,30.3,25.8,24.3,92,72,0,10.5,5.5,
﻿2001-05-25,29.8,26.3,24.9,89,74,0,7.6,4.1,
﻿2001-05-26,30.7,26.7,25.3,87,65,0,10.3,5.4,
﻿2001-05-27,31.0,26.1,24.6,87,47,0,11.7,5.5,
﻿2001-05-28,29.3,26.2,24.9,91,73,1.2,6.6,4.7,
﻿2001-05-29,29.3,26.3,25.2,86,72,TRACE,8.0,5.3,
﻿2001-05-30,29.0,24.5,25.2,96,78,50.8,0.6,1.7,
﻿2001-05-31,29.7,24.8,23.2,91,64,1.5,5.8,5.3,
﻿2001-06-01,27.9,25.1,23.3,79,70,0,0.6,3.4,
﻿2001-06-02,26.8,25.0,24.1,92,76,1.7,0,1.4,
﻿2001-06-03,31.4,25.5,24.1,90,65,TRACE,3.7,5.0,
﻿2001-06-04,30.5,27.4,25.8,84,72,0,5.4,4.5,
﻿2001-06-05,29.5,25.0,25.5,97,72,73.6,1.0,3.1,
﻿2001-06-06,27.9,24.9,24.0,97,83,54.7,0,2.3,
﻿2001-06-07,27.8,23.7,25.1,98,84,72.3,0,0.5,
﻿2001-06-08,26.8,23.9,22.7,98,87,131.3,0,1.6,
﻿2001-06-09,27.7,24.2,24.0,98,87,54.5,0,0.6,
﻿2001-06-10,29.7,26.8,24.5,88,78,4.4,1.9,1.8,
﻿2001-06-11,28.2,24.2,24.4,97,84,101.3,0,0.7,
﻿2001-06-12,29.3,24.9,24.2,96,80,73.2,1.8,1.8,
﻿2001-06-13,30.2,24.3,23.9,92,77,41.6,1.0,3.3,
﻿2001-06-14,28.9,24.9,23.1,92,73,0.4,1.6,2.9,
﻿2001-06-15,29.4,24.9,24.3,95,78,4.9,4.2,2.8,
﻿2001-06-16,30.2,26.9,25.6,92,74,7.1,4.9,2.9,
﻿2001-06-17,32.2,27.2,25.4,88,64,TRACE,11.7,6.3,
﻿2001-06-18,32.5,27.5,25.6,87,62,0,11.2,5.6,
﻿2001-06-19,32.3,27.7,25.9,83,59,0,11.3,6.2,
﻿2001-06-20,30.6,27.2,25.5,93,75,29.9,2.1,3.0,
﻿2001-06-21,32.2,28.0,26.2,89,72,0,8.3,5.4,
﻿2001-06-22,33.2,28.0,26.3,87,66,TRACE,11.9,6.7,
﻿2001-06-23,33.2,26.0,26.4,94,65,39.4,6.7,3.7,
﻿2001-06-24,30.4,25.7,24.5,94,77,39.3,3.0,3.7,
﻿2001-06-25,28.0,25.2,24.6,97,88,106.1,0.7,1.9,
﻿2001-06-26,29.0,25.0,24.1,96,83,73.1,0,2.3,
﻿2001-06-27,27.5,23.9,24.8,97,84,136.4,0,0.3,
﻿2001-06-28,30.6,25.4,23.4,96,79,5.2,10.4,6.2,
﻿2001-06-29,30.9,27.1,25.9,95,72,2.9,9.6,5.1,
﻿2001-06-30,29.2,26.1,24.8,96,83,30.3,0.5,2.4,
﻿2001-07-01,28.3,25.1,25.0,94,82,57.8,0.2,2.2,
﻿2001-07-02,28.7,25.6,24.1,94,83,11.8,0.8,2.8,
﻿2001-07-03,29.6,26.3,25.4,93,76,6.9,8.9,4.5,
﻿2001-07-04,33.2,25.8,23.4,84,49,0,9.0,4.0,
﻿2001-07-05,33.0,26.3,26.7,92,52,15.8,0.2,3.1,
﻿2001-07-06,28.3,25.4,23.9,92,76,142.1,0,0.4,
﻿2001-07-07,30.1,27.3,24.9,93,78,8.8,0.4,2.9,
﻿2001-07-08,29.9,27.1,25.6,93,82,1.4,3.0,4.7,
﻿2001-07-09,32.2,27.1,25.5,91,68,0,8.8,4.6,
﻿2001-07-10,32.1,27.0,25.3,88,64,0,12.3,6.6,
﻿2001-07-11,32.1,27.7,25.9,85,72,0,8.4,5.2,
﻿2001-07-12,30.9,28.5,26.9,88,77,0,0.3,3.4,
﻿2001-07-13,29.5,24.9,23.8,97,62,41.0,0,2.5,
﻿2001-07-14,31.5,27.4,25.2,87,70,1.2,8.6,4.6,
﻿2001-07-15,29.1,24.3,24.0,98,79,114.0,0,0.9,
﻿2001-07-16,29.9,25.1,23.4,94,73,1.0,1.1,3.0,
﻿2001-07-17,29.4,24.6,25.1,97,79,37.0,0.1,1.2,
﻿2001-07-18,29.6,24.4,23.4,94,79,45.8,0.7,2.2,
﻿2001-07-19,28.7,25.4,24.6,96,76,10.8,0,2.1,
﻿2001-07-20,30.0,25.8,25.3,96,80,21.5,6.1,4.0,
﻿2001-07-21,28.9,25.3,24.4,97,88,87.3,0.3,2.3,
﻿2001-07-22,30.8,26.3,24.9,94,71,4.2,6.7,4.3,
﻿2001-07-23,31.7,26.8,25.5,93,65,0,9.7,5.4,
﻿2001-07-24,31.3,26.1,26.2,92,73,14.5,3.3,2.1,
﻿2001-07-25,28.1,25.2,24.6,93,78,17.7,0,1.5,
﻿2001-07-26,28.9,25.5,24.5,95,83,15.8,1.2,2.2,
﻿2001-07-27,30.2,26.8,25.1,93,78,TRACE,5.3,4.0,
﻿2001-07-28,31.5,26.8,25.2,91,68,0,6.4,3.9,
﻿2001-07-29,32.0,26.8,25.3,91,68,0,10.9,6.3,
﻿2001-07-30,32.4,27.9,26.2,89,64,TRACE,12.1,6.8,
﻿2001-07-31,32.7,28.7,27.2,85,67,TRACE,10.3,6.2,
﻿2001-08-01,31.3,25.1,27.3,94,71,11.3,2.4,2.6,
﻿2001-08-02,30.2,24.3,24.9,96,81,54.5,4.5,3.1,
﻿2001-08-03,29.6,25.0,23.0,93,80,TRACE,2.6,3.4,
﻿2001-08-04,31.8,26.9,24.9,86,69,0,11.9,6.4,
﻿2001-08-05,31.2,28.1,26.3,89,76,0.2,10.4,5.9,
﻿2001-08-06,32.2,28.0,26.3,91,66,TRACE,8.5,5.7,
﻿2001-08-07,32.9,27.9,26.2,87,59,0,11.5,6.2,
﻿2001-08-08,33.4,28.2,26.3,87,59,0,11.8,5.7,
﻿2001-08-09,32.2,28.4,26.4,86,70,TRACE,11.1,6.1,
﻿2001-08-10,31.1,26.9,26.9,95,75,20.9,8.2,5.1,
﻿2001-08-11,30.6,26.9,25.7,94,67,1.6,2.5,3.5,
﻿2001-08-12,31.8,24.3,26.0,95,72,32.1,3.9,4.4,
﻿2001-08-13,32.6,24.6,22.5,92,58,0.5,8.0,4.6,
﻿2001-08-14,31.8,27.8,25.8,87,66,0,7.8,5.1,
﻿2001-08-15,31.9,27.3,25.6,85,71,0.6,6.3,3.9,
﻿2001-08-16,30.4,26.8,25.3,85,71,0.1,6.2,2.3,
﻿2001-08-17,32.2,26.8,24.5,84,66,0,7.7,4.5,
﻿2001-08-18,32.5,28.2,26.2,81,59,0,8.8,4.3,
﻿2001-08-19,30.4,27.8,25.9,84,69,1.3,4.2,1.9,
﻿2001-08-20,33.2,27.9,25.7,83,60,0,10.6,4.6,
﻿2001-08-21,32.9,28.3,26.3,84,63,0,8.2,4.1,
﻿2001-08-22,32.9,27.8,26.2,87,66,0,9.6,4.3,
﻿2001-08-23,34.0,29.0,26.8,87,57,0,9.7,4.5,
﻿2001-08-24,33.4,29.3,27.3,86,63,0,8.4,5.1,
﻿2001-08-25,32.2,29.1,26.9,86,69,0,7.6,4.8,
﻿2001-08-26,32.6,28.9,26.6,84,63,0,10.2,5.4,
﻿2001-08-27,32.1,26.1,26.1,96,65,32.3,3.4,4.1,
﻿2001-08-28,28.5,26.5,25.0,95,79,17.4,0.1,1.5,
﻿2001-08-29,28.3,25.6,24.8,95,87,51.9,0.4,1.5,
﻿2001-08-30,28.5,25.4,24.3,97,89,90.6,0,0.4,
﻿2001-08-31,30.6,26.9,25.8,93,75,3.6,1.4,3.1,
﻿2001-09-01,29.2,25.2,25.3,98,81,133.2,0,1.1,
﻿2001-09-02,27.4,25.2,24.3,98,90,33.3,0.2,2.1,
﻿2001-09-03,27.0,25.1,24.3,98,85,73.9,0,1.0,
﻿2001-09-04,28.3,25.3,24.4,88,80,0.2,3.2,2.9,
﻿2001-09-05,26.6,24.6,24.5,97,87,100.8,0,0.6,
﻿2001-09-06,30.3,25.9,24.6,96,71,4.4,3.6,3.6,
﻿2001-09-07,28.8,24.9,24.6,98,82,98.7,1.2,1.0,
﻿2001-09-08,29.1,25.4,24.2,98,74,32.3,9.2,4.7,
﻿2001-09-09,28.5,25.6,24.2,91,74,1.5,1.3,2.4,
﻿2001-09-10,28.1,26.5,24.7,87,74,TRACE,0.1,1.6,
﻿2001-09-11,29.7,26.9,25.3,87,74,TRACE,2.3,3.1,
﻿2001-09-12,31.0,26.8,25.0,88,63,0,7.8,4.3,
﻿2001-09-13,30.5,26.7,24.8,88,71,0,7.8,3.5,
﻿2001-09-14,29.8,25.6,25.1,91,71,6.0,3.6,1.6,
﻿2001-09-15,32.5,27.2,25.1,91,52,0,8.8,3.3,
﻿2001-09-16,32.4,26.8,23.6,71,44,0,9.3,3.7,
﻿2001-09-17,32.6,27.2,24.4,82,49,0,7.6,2.7,
﻿2001-09-18,32.9,28.0,25.6,89,53,0,6.6,3.3,
﻿2001-09-19,33.8,28.2,25.6,87,49,0,6.6,3.7,
﻿2001-09-20,30.9,24.9,25.5,95,63,52.6,1.1,1.9,
﻿2001-09-21,28.0,24.9,23.8,97,76,26.4,0,0.7,
﻿2001-09-22,29.0,26.4,23.8,84,62,TRACE,10.1,4.9,
﻿2001-09-23,30.2,26.1,23.6,78,55,0,10.0,4.7,
﻿2001-09-24,31.9,26.3,22.9,66,52,0,8.6,4.3,
﻿2001-09-25,32.4,27.2,23.4,59,52,0,9.0,4.6,
﻿2001-09-26,30.9,27.4,24.0,64,55,0,4.6,3.4,
﻿2001-09-27,32.1,26.7,23.3,62,53,0,10.4,4.3,
﻿2001-09-28,32.3,26.5,23.3,68,52,0,8.5,4.0,
﻿2001-09-29,31.8,26.6,23.3,67,54,0,9.6,4.1,
﻿2001-09-30,31.6,26.6,23.2,71,55,0,10.2,4.7,
﻿2001-10-01,30.8,25.6,23.8,91,56,9.2,7.2,3.7,
﻿2001-10-02,28.2,25.8,23.4,87,67,TRACE,8.4,4.3,
﻿2001-10-03,28.5,26.2,23.4,81,71,0,7.9,3.6,
﻿2001-10-04,29.0,24.8,23.4,87,73,0.7,1.7,1.9,
﻿2001-10-05,28.0,24.8,22.9,82,68,0.2,5.7,3.4,
﻿2001-10-06,28.0,25.4,22.6,81,71,TRACE,6.0,3.6,
﻿2001-10-07,28.1,26.0,23.6,83,76,TRACE,5.6,3.3,
﻿2001-10-08,29.9,26.0,23.8,86,71,TRACE,2.5,2.3,
﻿2001-10-09,28.8,25.5,23.2,87,58,TRACE,3.0,2.8,
﻿2001-10-10,27.5,24.7,22.3,79,60,0,0.8,2.4,
﻿2001-10-11,27.9,25.4,22.9,78,60,TRACE,9.2,4.1,
﻿2001-10-12,27.4,24.9,22.5,76,63,TRACE,9.1,3.6,
﻿2001-10-13,26.7,24.9,22.5,79,62,0,5.7,2.9,
﻿2001-10-14,27.0,24.9,22.0,76,63,0,7.8,3.3,
﻿2001-10-15,28.0,24.4,21.9,84,66,0,5.1,2.0,
﻿2001-10-16,31.2,24.7,22.1,81,45,0,10.0,3.2,
﻿2001-10-17,29.7,24.1,21.0,68,56,0,8.2,3.1,
﻿2001-10-18,27.3,24.6,21.7,81,65,0.5,8.0,3.1,
﻿2001-10-19,26.5,24.4,22.3,78,63,TRACE,7.4,3.6,
﻿2001-10-20,26.5,23.7,21.3,75,56,0,10.1,3.8,
﻿2001-10-21,26.9,23.6,20.8,79,64,0,10.4,3.9,
﻿2001-10-22,27.9,24.1,21.2,82,55,0,9.5,3.6,
﻿2001-10-23,26.7,24.6,21.8,80,66,0,2.7,2.6,
﻿2001-10-24,27.2,24.7,22.3,81,62,0,9.5,3.8,
﻿2001-10-25,26.2,24.3,22.2,79,66,0,8.8,4.0,
﻿2001-10-26,27.2,24.2,21.8,85,70,0,7.7,3.6,
﻿2001-10-27,28.3,24.0,21.8,88,65,0,7.3,3.5,
﻿2001-10-28,28.5,24.9,22.5,87,62,0,5.7,2.8,
﻿2001-10-29,25.2,22.0,19.7,86,65,0.1,0.5,1.9,
﻿2001-10-30,25.6,22.7,20.6,78,62,0,5.6,3.6,
﻿2001-10-31,26.6,23.8,22.4,85,60,0,7.7,3.5,
﻿2001-11-01,27.9,24.3,22.5,86,65,0,9.7,3.8,
﻿2001-11-02,27.3,25.0,22.9,88,76,0,5.5,3.1,
﻿2001-11-03,28.3,24.9,23.1,91,73,TRACE,7.6,3.4,
﻿2001-11-04,26.0,23.6,23.2,92,76,0.7,0.9,1.6,
﻿2001-11-05,27.9,23.5,21.8,82,64,0,9.6,3.5,
﻿2001-11-06,24.3,21.3,19.9,68,58,0,2.8,2.3,
﻿2001-11-07,24.1,21.4,20.4,72,57,TRACE,7.5,2.9,
﻿2001-11-08,24.5,20.7,18.8,77,59,TRACE,9.7,3.1,
﻿2001-11-09,25.0,20.4,18.3,75,45,0,7.4,3.1,
﻿2001-11-10,24.2,19.3,17.5,60,49,0,8.8,3.1,
﻿2001-11-11,24.2,20.0,17.7,61,47,0,8.6,3.0,
﻿2001-11-12,23.2,20.7,18.1,67,50,TRACE,0.4,2.0,
﻿2001-11-13,22.8,18.6,20.5,88,45,1.0,0,0.9,
﻿2001-11-14,21.7,14.1,14.6,69,45,1.0,0,0.9,
﻿2001-11-15,19.0,13.1,10.7,74,34,1.1,0.2,2.0,
﻿2001-11-16,21.1,15.6,12.7,62,38,0,10.2,3.0,
﻿2001-11-17,21.9,16.2,12.8,69,35,0,10.3,2.9,
﻿2001-11-18,22.4,17.0,14.1,76,36,0,10.1,2.9,
﻿2001-11-19,22.5,17.7,14.0,70,32,0,10.0,2.8,
﻿2001-11-20,21.9,17.3,13.9,70,34,0,10.0,2.5,
﻿2001-11-21,21.7,17.1,13.6,71,41,0,10.0,2.6,
﻿2001-11-22,21.8,17.3,13.9,77,44,0,10.1,2.6,
﻿2001-11-23,22.5,18.3,15.1,81,42,0,9.5,2.4,
﻿2001-11-24,22.8,17.8,15.1,84,45,0,9.3,2.3,
﻿2001-11-25,22.8,18.6,15.5,84,43,0,9.8,2.4,
﻿2001-11-26,22.8,19.1,15.5,79,39,0,9.5,2.5,
﻿2001-11-27,21.8,18.9,16.0,78,58,0,9.5,2.7,
﻿2001-11-28,22.0,19.8,17.8,90,76,0.2,1.5,1.8,
﻿2001-11-29,23.5,21.3,19.4,93,83,0.3,0.8,1.9,
﻿2001-11-30,25.1,21.3,19.4,94,75,0,5.8,2.4,
﻿2001-12-01,22.9,20.9,19.7,90,76,TRACE,3.8,1.9,
﻿2001-12-02,22.8,21.2,19.3,84,74,0,5.1,2.2,
﻿2001-12-03,22.7,20.7,20.1,85,75,0,3.1,1.9,
﻿2001-12-04,26.2,21.2,19.0,85,59,0,9.7,3.0,
﻿2001-12-05,23.0,21.3,20.2,85,73,0,6.6,2.9,
﻿2001-12-06,22.4,18.8,19.6,86,65,0,0,1.1,
﻿2001-12-07,20.7,17.5,17.0,81,68,0,4.6,2.6,
﻿2001-12-08,21.4,19.2,17.7,92,67,7.1,0,0.6,
﻿2001-12-09,22.2,19.6,18.7,97,78,9.6,0,1.0,
﻿2001-12-10,23.6,19.5,18.9,97,74,7.8,0.7,1.8,
﻿2001-12-11,20.9,19.4,18.8,85,80,0,0,1.0,
﻿2001-12-12,22.5,20.0,18.9,89,77,0,0.7,2.6,
﻿2001-12-13,21.3,14.9,17.9,86,64,0,0,1.7,
﻿2001-12-14,17.4,13.0,12.7,74,64,0,0.2,2.1,
﻿2001-12-15,18.6,15.5,13.9,81,61,0,6.0,2.9,
﻿2001-12-16,20.1,17.9,16.8,83,72,TRACE,0,1.2,
﻿2001-12-17,21.5,18.8,18.7,94,77,1.7,0,1.2,
﻿2001-12-18,19.2,15.2,17.2,98,85,18.4,0,0.4,
﻿2001-12-19,19.4,15.2,14.7,90,70,0,3.6,2.0,
﻿2001-12-20,20.2,17.2,15.9,88,69,TRACE,3.8,1.9,
﻿2001-12-21,18.2,11.0,13.3,77,48,0,5.5,2.2,
﻿2001-12-22,14.3,8.9,7.3,53,39,0,9.7,2.4,
﻿2001-12-23,16.7,11.3,8.9,57,28,0,9.8,2.6,
﻿2001-12-23,16.7,11.3,8.9,57,28,0,9.8,2.6,
﻿2001-12-25,17.9,13.5,10.3,78,48,0,9.6,2.3,
﻿2001-12-26,17.6,14.0,11.5,77,54,0,8.0,2.1,
﻿2001-12-27,17.6,14.7,12.1,79,56,0,7.5,2.0,
﻿2001-12-28,18.5,13.4,10.4,71,39,0,9.0,1.8,
﻿2001-12-29,18.2,13.1,10.0,67,40,0,8.7,1.9,
﻿2001-12-30,18.0,13.9,10.3,78,50,0,9.0,2.0,
﻿2001-12-31,21.1,15.1,11.9,82,50,0,9.1,2.0,
﻿2002-01-01,22.5,16.4,12.5,75,42,0,8.6,1.8,
﻿2002-01-02,20.0,16.4,12.2,65,41,0,9.0,2.1,
﻿2002-01-03,18.8,14.3,10.3,73,42,0,9.2,2.1,
﻿2002-01-04,19.8,14.7,11.1,79,49,0,9.4,1.9,
﻿2002-01-05,21.2,15.0,11.0,77,37,0,9.4,1.9,
﻿2002-01-06,20.8,16.8,12.7,83,62,0,9.7,2.5,
﻿2002-01-07,22.2,16.5,12.9,85,48,0,8.3,1.4,
﻿2002-01-08,19.8,17.3,13.3,80,50,0,8.6,1.9,
﻿2002-01-09,17.8,15.7,12.9,83,67,0,9.0,2.2,
﻿2002-01-10,20.8,16.0,13.2,89,73,0,8.9,2.4,
﻿2002-01-11,22.0,16.9,13.7,94,68,0,8.4,1.7,
﻿2002-01-12,22.1,18.6,15.4,92,76,0,1.6,2.0,
﻿2002-01-13,23.7,19.7,17.2,87,72,0,5.1,2.7,
﻿2002-01-14,22.7,20.0,17.3,95,80,1.7,0.4,1.4,
﻿2002-01-15,20.2,18.9,18.1,96,89,1.0,0,0.9,
﻿2002-01-16,24.7,19.9,17.8,97,70,0,7.2,2.5,
﻿2002-01-17,23.6,18.4,16.6,98,77,TRACE,7.6,2.5,
﻿2002-01-18,20.5,18.8,18.0,96,87,1.9,0.2,1.6,
﻿2002-01-19,19.6,16.8,16.3,96,84,0.5,0,0.9,
﻿2002-01-20,17.5,12.2,16.1,87,73,0,0,1.1,
﻿2002-01-21,15.7,9.5,8.0,76,43,0,9.9,2.6,
﻿2002-01-22,16.6,11.7,9.0,66,52,0,8.5,2.3,
﻿2002-01-23,17.0,14.2,11.2,67,54,0,7.5,2.4,
﻿2002-01-24,17.2,15.5,12.8,83,69,0,0,0.7,
﻿2002-01-25,18.0,14.7,14.8,92,83,0.2,0,1.3,
﻿2002-01-26,15.5,12.4,13.8,93,78,13.7,0.2,0.5,
﻿2002-01-27,13.3,11.0,11.0,97,81,6.0,0,0.4,
﻿2002-01-28,13.4,11.5,10.9,89,80,TRACE,0,0.5,
﻿2002-01-29,15.8,11.9,11.0,84,69,TRACE,0,1.8,
﻿2002-01-30,17.0,13.8,12.1,81,65,0,6.5,2.9,
﻿2002-01-31,17.6,14.2,11.8,85,64,0,8.7,2.8,
﻿2002-02-01,17.2,13.0,12.8,84,65,TRACE,0.4,1.2,
﻿2002-02-02,15.5,10.1,9.7,95,71,2.6,1.3,1.9,
﻿2002-02-03,15.9,14.1,12.8,80,57,0,1.5,1.9,
﻿2002-02-04,17.6,15.2,13.8,81,70,0,0.5,1.6,
﻿2002-02-05,17.6,14.9,14.6,95,78,1.9,0,0.5,
﻿2002-02-06,17.1,15.3,14.5,89,79,0.1,0,0.9,
﻿2002-02-07,18.7,16.6,15.2,87,73,TRACE,0.6,1.4,
﻿2002-02-08,20.1,16.3,15.3,87,76,0,0,1.8,
﻿2002-02-09,20.5,17.0,15.4,94,74,0,3.6,2.3,
﻿2002-02-10,18.9,16.8,16.3,88,63,0,0,1.0,
﻿2002-02-11,18.0,15.7,13.3,78,60,0,3.0,1.9,
﻿2002-02-12,18.6,15.1,12.4,83,51,0,10.0,3.3,
﻿2002-02-13,20.2,15.9,12.8,85,69,0,8.4,3.6,
﻿2002-02-14,20.5,16.7,13.5,87,63,0,10.4,3.8,
﻿2002-02-15,19.2,16.7,15.6,85,71,0,8.1,3.4,
﻿2002-02-16,20.2,16.5,15.0,85,65,0,4.5,3.0,
﻿2002-02-17,24.1,17.7,15.1,82,58,0,10.1,3.5,
﻿2002-02-18,20.9,18.6,16.1,84,63,0,7.4,3.1,
﻿2002-02-19,20.3,17.6,15.1,80,64,0,9.2,3.3,
﻿2002-02-20,18.9,15.8,14.2,82,67,0,4.8,2.4,
﻿2002-02-21,21.4,16.7,14.3,82,60,0,7.7,3.8,
﻿2002-02-22,23.5,18.4,15.9,89,62,0,10.4,4.0,
﻿2002-02-23,21.4,18.9,16.4,93,80,0,5.1,2.5,
﻿2002-02-24,21.6,19.1,17.1,90,73,TRACE,6.3,2.9,
﻿2002-02-25,20.4,17.5,16.9,88,73,TRACE,8.2,3.5,
﻿2002-02-26,23.2,18.3,16.1,89,72,0,10.4,3.8,
﻿2002-02-27,23.1,19.7,17.4,91,72,TRACE,5.3,2.4,
﻿2002-02-28,24.5,19.7,17.4,92,69,0,8.6,3.4,
﻿2002-03-01,23.3,20.7,19.0,91,79,TRACE,6.6,3.4,
﻿2002-03-02,23.4,20.1,18.1,91,71,0,6.9,3.2,
﻿2002-03-03,21.6,19.9,17.9,92,77,TRACE,1.6,1.6,
﻿2002-03-04,21.8,19.1,17.9,85,73,TRACE,4.6,2.8,
﻿2002-03-05,25.6,17.9,18.6,87,57,0,6.3,2.9,
﻿2002-03-06,20.9,14.9,12.7,63,33,0,6.1,3.1,
﻿2002-03-07,20.6,15.6,12.4,66,38,0,10.0,3.7,
﻿2002-03-08,21.7,17.3,13.7,73,39,0,5.2,2.6,
﻿2002-03-09,22.1,19.0,15.8,81,58,0,3.4,2.7,
﻿2002-03-10,23.3,19.6,17.2,86,63,0,6.4,3.8,
﻿2002-03-11,24.0,19.9,17.4,88,62,0,8.1,4.2,
﻿2002-03-12,24.0,20.5,17.9,90,74,0,7.3,3.6,
﻿2002-03-13,23.1,21.2,18.9,91,83,TRACE,2.9,1.9,
﻿2002-03-14,24.8,21.1,19.4,92,70,TRACE,0.9,1.3,
﻿2002-03-15,26.3,22.6,21.1,91,74,TRACE,2.8,1.9,
﻿2002-03-16,26.1,20.4,21.9,94,78,1.1,0.4,0.8,
﻿2002-03-17,21.7,20.0,19.2,89,72,TRACE,0,0.9,
﻿2002-03-18,22.2,19.6,18.4,79,60,0,1.0,1.8,
﻿2002-03-19,24.3,19.4,16.7,75,53,0,5.3,2.8,
﻿2002-03-20,25.9,20.6,18.4,90,65,TRACE,3.5,2.1,
﻿2002-03-21,27.3,21.3,18.9,86,61,0,8.7,3.2,
﻿2002-03-22,25.5,22.2,19.5,89,77,TRACE,0.4,1.1,
﻿2002-03-23,23.6,18.8,19.8,98,89,130.0,0,0.6,
﻿2002-03-24,20.2,19.1,18.7,97,94,33.7,0,0.9,
﻿2002-03-25,23.2,19.4,18.7,96,82,0.1,2.6,3.0,
﻿2002-03-26,22.0,20.8,19.4,94,88,TRACE,0.1,2.1,
﻿2002-03-27,24.7,21.2,20.5,96,86,TRACE,2.0,2.2,
﻿2002-03-28,23.3,21.8,22.0,98,92,2.3,0,1.1,
﻿2002-03-29,26.8,21.9,21.2,97,78,57.0,0.9,1.4,
